	V1	V2
15689	Aqu2.1.41147_001	NA
15690	Aqu2.1.41148_001	NA
15691	Aqu2.1.41149_001	NA
15692	Aqu2.1.41150_001	NA
15693	Aqu2.1.41151_001	NA
15694	Aqu2.1.41152_001	NA
15695	Aqu2.1.41153_001	NA
15696	Aqu2.1.41156_001	NA
15697	Aqu2.1.41157_001	NA
15698	Aqu2.1.41158_001	NA
15699	Aqu2.1.41159_001	NA
15700	Aqu2.1.41160_001	NA
15701	Aqu2.1.41161_001	NA
15702	Aqu2.1.41162_001	NA
15703	Aqu2.1.41163_001	NA
15704	Aqu2.1.41164_001	NA
15705	Aqu2.1.41165_001	NA
15706	Aqu2.1.41166_001	NA
15707	Aqu2.1.41167_001	NA
15708	Aqu2.1.41174_001	NA
15709	Aqu2.1.41178_001	NA
15710	Aqu2.1.41179_001	NA
15711	Aqu2.1.41180_001	NA
15712	Aqu2.1.41181_001	NA
15713	Aqu2.1.41182_001	NA
15714	Aqu2.1.41183_001	NA
15715	Aqu2.1.41184_001	NA
15716	Aqu2.1.41185_001	NA
15717	Aqu2.1.41186_001	NA
15718	Aqu2.1.41187_001	NA
15719	Aqu2.1.41188_001	NA
15720	Aqu2.1.41189_001	NA
15721	Aqu2.1.41190_001	NA
15722	Aqu2.1.41191_001	NA
15723	Aqu2.1.41192_001	NA
15724	Aqu2.1.41193_001	NA
15725	Aqu2.1.41194_001	NA
15726	Aqu2.1.41195_001	NA
15727	Aqu2.1.41196_001	NA
15728	Aqu2.1.41197_001	NA
15729	Aqu2.1.41200_001	NA
15730	Aqu2.1.41201_001	NA
15731	Aqu2.1.41202_001	NA
15732	Aqu2.1.41203_001	NA
15733	Aqu2.1.41204_001	NA
15734	Aqu2.1.41206_001	NA
15735	Aqu2.1.41207_001	NA
15736	Aqu2.1.41209_001	NA
15737	Aqu2.1.41210_001	NA
15738	Aqu2.1.41213_001	NA
15739	Aqu2.1.41214_001	NA
15740	Aqu2.1.41215_001	NA
15741	Aqu2.1.41216_001	NA
15742	Aqu2.1.41217_001	NA
15743	Aqu2.1.41218_001	NA
15744	Aqu2.1.41219_001	NA
15745	Aqu2.1.41221_001	NA
15746	Aqu2.1.41222_001	NA
15747	Aqu2.1.41224_001	NA
15748	Aqu2.1.41225_001	NA
15749	Aqu2.1.41226_001	NA
15750	Aqu2.1.41227_001	NA
15751	Aqu2.1.41228_001	NA
15752	Aqu2.1.41229_001	NA
15753	Aqu2.1.41231_001	NA
15754	Aqu2.1.41232_001	NA
15755	Aqu2.1.41234_001	NA
15756	Aqu2.1.41235_001	NA
15757	Aqu2.1.41236_001	NA
15758	Aqu2.1.41237_001	NA
15759	Aqu2.1.41238_001	NA
15760	Aqu2.1.41239_001	NA
15761	Aqu2.1.41242_001	NA
15762	Aqu2.1.41243_001	NA
15763	Aqu2.1.41244_001	NA
15764	Aqu2.1.41245_001	NA
15765	Aqu2.1.41246_001	NA
15766	Aqu2.1.41247_001	NA
15767	Aqu2.1.41248_001	NA
15768	Aqu2.1.41249_001	NA
15769	Aqu2.1.41250_001	NA
15770	Aqu2.1.41251_001	NA
15771	Aqu2.1.41252_001	NA
15772	Aqu2.1.41253_001	NA
15773	Aqu2.1.41254_001	NA
15774	Aqu2.1.41255_001	NA
15775	Aqu2.1.41257_001	NA
15776	Aqu2.1.41258_001	NA
15777	Aqu2.1.41259_001	NA
15778	Aqu2.1.41260_001	NA
15779	Aqu2.1.41261_001	NA
15780	Aqu2.1.41264_001	NA
15781	Aqu2.1.41266_001	NA
15782	Aqu2.1.41267_001	NA
15783	Aqu2.1.41268_001	NA
15784	Aqu2.1.41269_001	NA
15785	Aqu2.1.41270_001	NA
15786	Aqu2.1.41272_001	NA
15787	Aqu2.1.41273_001	NA
15788	Aqu2.1.41274_001	NA
15789	Aqu2.1.41276_001	NA
15790	Aqu2.1.41278_001	NA
15791	Aqu2.1.41279_001	NA
15792	Aqu2.1.41281_001	NA
15793	Aqu2.1.41282_001	NA
15794	Aqu2.1.41283_001	NA
15795	Aqu2.1.41284_001	NA
15796	Aqu2.1.41286_001	NA
15797	Aqu2.1.41288_001	NA
15798	Aqu2.1.41290_001	NA
15799	Aqu2.1.41292_001	NA
15800	Aqu2.1.41298_001	NA
15801	Aqu2.1.41299_001	NA
15802	Aqu2.1.41300_001	NA
15803	Aqu2.1.41301_001	NA
15804	Aqu2.1.41302_001	NA
15805	Aqu2.1.41303_001	NA
15806	Aqu2.1.41304_001	NA
15807	Aqu2.1.41305_001	NA
15808	Aqu2.1.41306_001	NA
15809	Aqu2.1.41307_001	NA
15810	Aqu2.1.41308_001	NA
15811	Aqu2.1.41309_001	NA
15812	Aqu2.1.41310_001	NA
15813	Aqu2.1.41312_001	NA
15814	Aqu2.1.41313_001	NA
15815	Aqu2.1.41314_001	NA
15816	Aqu2.1.41315_001	NA
15817	Aqu2.1.41318_001	NA
15818	Aqu2.1.41319_001	NA
15819	Aqu2.1.41320_001	NA
15820	Aqu2.1.41321_001	NA
15821	Aqu2.1.41322_001	NA
15822	Aqu2.1.41324_001	NA
15823	Aqu2.1.41325_001	NA
15824	Aqu2.1.41326_001	NA
15825	Aqu2.1.41328_001	NA
15826	Aqu2.1.41330_001	NA
15827	Aqu2.1.41331_001	NA
15828	Aqu2.1.41332_001	NA
15829	Aqu2.1.41333_001	NA
15830	Aqu2.1.41334_001	NA
15831	Aqu2.1.41335_001	NA
15832	Aqu2.1.41336_001	NA
15833	Aqu2.1.41337_001	NA
15834	Aqu2.1.41338_001	NA
15835	Aqu2.1.41339_001	NA
15836	Aqu2.1.41340_001	NA
15837	Aqu2.1.41342_001	NA
15838	Aqu2.1.41348_001	NA
15839	Aqu2.1.41349_001	NA
15840	Aqu2.1.41350_001	NA
15841	Aqu2.1.41355_001	NA
15842	Aqu2.1.41356_001	NA
15843	Aqu2.1.41357_001	NA
15844	Aqu2.1.41358_001	NA
15845	Aqu2.1.41359_001	NA
15846	Aqu2.1.41360_001	NA
15847	Aqu2.1.41362_001	NA
15848	Aqu2.1.41363_001	NA
15849	Aqu2.1.41364_001	NA
15850	Aqu2.1.41365_001	NA
15851	Aqu2.1.41366_001	NA
15852	Aqu2.1.41367_001	NA
15853	Aqu2.1.41368_001	NA
15854	Aqu2.1.41369_001	NA
15855	Aqu2.1.41370_001	NA
15856	Aqu2.1.41371_001	NA
15857	Aqu2.1.41372_001	NA
15858	Aqu2.1.41373_001	NA
15859	Aqu2.1.41374_001	NA
15860	Aqu2.1.41375_001	NA
15861	Aqu2.1.41376_001	NA
15862	Aqu2.1.41377_001	NA
15863	Aqu2.1.41378_001	NA
15864	Aqu2.1.41379_001	NA
15865	Aqu2.1.41380_001	NA
15866	Aqu2.1.41381_001	NA
15867	Aqu2.1.41382_001	NA
15868	Aqu2.1.41383_001	NA
15869	Aqu2.1.41384_001	NA
15870	Aqu2.1.41385_001	NA
15871	Aqu2.1.41386_001	NA
15872	Aqu2.1.41388_001	NA
15873	Aqu2.1.41389_001	NA
15874	Aqu2.1.41390_001	NA
15875	Aqu2.1.41391_001	NA
15876	Aqu2.1.41392_001	NA
15877	Aqu2.1.41393_001	NA
15878	Aqu2.1.41394_001	NA
15879	Aqu2.1.41395_001	NA
15880	Aqu2.1.41396_001	NA
15881	Aqu2.1.41398_001	NA
15882	Aqu2.1.41401_001	NA
15883	Aqu2.1.41402_001	NA
15884	Aqu2.1.41403_001	NA
15885	Aqu2.1.41404_001	NA
15886	Aqu2.1.41405_001	NA
15887	Aqu2.1.41406_001	NA
15888	Aqu2.1.41408_001	NA
15889	Aqu2.1.41409_001	NA
15890	Aqu2.1.41411_001	NA
15891	Aqu2.1.41412_001	NA
15892	Aqu2.1.41413_001	NA
15893	Aqu2.1.41414_001	NA
15894	Aqu2.1.41416_001	NA
15895	Aqu2.1.41418_001	NA
15896	Aqu2.1.41419_001	NA
15897	Aqu2.1.41420_001	NA
15898	Aqu2.1.41421_001	NA
15899	Aqu2.1.41422_001	NA
15900	Aqu2.1.41423_001	NA
15901	Aqu2.1.41424_001	NA
15902	Aqu2.1.41425_001	NA
15903	Aqu2.1.41426_001	NA
15904	Aqu2.1.41427_001	NA
15905	Aqu2.1.41428_001	NA
15906	Aqu2.1.41429_001	NA
15907	Aqu2.1.41430_001	NA
15908	Aqu2.1.41434_001	NA
15909	Aqu2.1.41436_001	NA
15910	Aqu2.1.41437_001	NA
15911	Aqu2.1.41438_001	NA
15912	Aqu2.1.41439_001	NA
15913	Aqu2.1.41441_001	NA
15914	Aqu2.1.41442_001	NA
15915	Aqu2.1.41444_001	NA
15916	Aqu2.1.41445_001	NA
15917	Aqu2.1.41446_001	NA
15918	Aqu2.1.41447_001	NA
15919	Aqu2.1.41451_001	NA
15920	Aqu2.1.41452_001	NA
15921	Aqu2.1.41453_001	NA
15922	Aqu2.1.41454_001	NA
15923	Aqu2.1.41456_001	NA
15924	Aqu2.1.41457_001	NA
15925	Aqu2.1.41459_001	NA
15926	Aqu2.1.41460_001	NA
15927	Aqu2.1.41461_001	NA
15928	Aqu2.1.41463_001	NA
15929	Aqu2.1.41464_001	NA
15930	Aqu2.1.41471_001	NA
15931	Aqu2.1.41472_001	NA
15932	Aqu2.1.41473_001	NA
15933	Aqu2.1.41475_001	NA
15934	Aqu2.1.41476_001	NA
15935	Aqu2.1.41477_001	NA
15936	Aqu2.1.41478_001	NA
15937	Aqu2.1.41479_001	NA
15938	Aqu2.1.41480_001	NA
15939	Aqu2.1.41481_001	NA
15940	Aqu2.1.41482_001	NA
15941	Aqu2.1.41483_001	NA
15942	Aqu2.1.41484_001	NA
15943	Aqu2.1.41485_001	NA
15944	Aqu2.1.41486_001	NA
15945	Aqu2.1.41490_001	NA
15946	Aqu2.1.41493_001	NA
15947	Aqu2.1.41495_001	NA
15948	Aqu2.1.41498_001	NA
15949	Aqu2.1.41499_001	NA
15950	Aqu2.1.41500_001	NA
15951	Aqu2.1.41501_001	NA
15952	Aqu2.1.41503_001	NA
15953	Aqu2.1.41504_001	NA
15954	Aqu2.1.41505_001	NA
15955	Aqu2.1.41506_001	NA
15956	Aqu2.1.41507_001	NA
15957	Aqu2.1.41509_001	NA
15958	Aqu2.1.41510_001	NA
15959	Aqu2.1.41512_001	NA
15960	Aqu2.1.41513_001	NA
15961	Aqu2.1.41514_001	NA
15962	Aqu2.1.41515_001	NA
15963	Aqu2.1.41517_001	NA
15964	Aqu2.1.41518_001	NA
15965	Aqu2.1.41520_001	NA
15966	Aqu2.1.41521_001	NA
15967	Aqu2.1.41523_001	NA
15968	Aqu2.1.41524_001	NA
15969	Aqu2.1.41525_001	NA
15970	Aqu2.1.41526_001	NA
15971	Aqu2.1.41527_001	NA
15972	Aqu2.1.41528_001	NA
15973	Aqu2.1.41529_001	NA
15974	Aqu2.1.41530_001	NA
15975	Aqu2.1.41531_001	NA
15976	Aqu2.1.41532_001	NA
15977	Aqu2.1.41533_001	NA
15978	Aqu2.1.41534_001	NA
15979	Aqu2.1.41535_001	NA
15980	Aqu2.1.41536_001	NA
15981	Aqu2.1.41537_001	NA
15982	Aqu2.1.41538_001	NA
15983	Aqu2.1.41539_001	NA
15984	Aqu2.1.41541_001	NA
15985	Aqu2.1.41542_001	NA
15986	Aqu2.1.41543_001	NA
15987	Aqu2.1.41544_001	NA
15988	Aqu2.1.41545_001	NA
15989	Aqu2.1.41546_001	NA
15990	Aqu2.1.41547_001	NA
15991	Aqu2.1.41549_001	NA
15992	Aqu2.1.41550_001	NA
15993	Aqu2.1.41551_001	NA
15994	Aqu2.1.41556_001	NA
15995	Aqu2.1.41558_001	NA
15996	Aqu2.1.41561_001	NA
15997	Aqu2.1.41566_001	NA
15998	Aqu2.1.41567_001	NA
15999	Aqu2.1.41568_001	NA
16000	Aqu2.1.41570_001	NA
16001	Aqu2.1.41571_001	NA
16002	Aqu2.1.41572_001	NA
16003	Aqu2.1.41573_001	NA
16004	Aqu2.1.41574_001	NA
16005	Aqu2.1.41575_001	NA
16006	Aqu2.1.41576_001	NA
16007	Aqu2.1.41577_001	NA
16008	Aqu2.1.41578_001	NA
16009	Aqu2.1.41579_001	NA
16010	Aqu2.1.41582_001	NA
16011	Aqu2.1.41583_001	NA
16012	Aqu2.1.41584_001	NA
16013	Aqu2.1.41585_001	NA
16014	Aqu2.1.41586_001	NA
16015	Aqu2.1.41587_001	NA
16016	Aqu2.1.41588_001	NA
16017	Aqu2.1.41589_001	NA
16018	Aqu2.1.41590_001	NA
16019	Aqu2.1.41594_001	NA
16020	Aqu2.1.41595_001	NA
16021	Aqu2.1.41596_001	NA
16022	Aqu2.1.41597_001	NA
16023	Aqu2.1.41599_001	NA
16024	Aqu2.1.41601_001	NA
16025	Aqu2.1.41602_001	NA
16026	Aqu2.1.41603_001	NA
16027	Aqu2.1.41604_001	NA
16028	Aqu2.1.41605_001	NA
16029	Aqu2.1.41607_001	NA
16030	Aqu2.1.41608_001	NA
16031	Aqu2.1.41609_001	NA
16032	Aqu2.1.41610_001	NA
16033	Aqu2.1.41611_001	NA
16034	Aqu2.1.41612_001	NA
16035	Aqu2.1.41613_001	NA
16036	Aqu2.1.41614_001	NA
16037	Aqu2.1.41615_001	NA
16038	Aqu2.1.41616_001	NA
16039	Aqu2.1.41617_001	NA
16040	Aqu2.1.41618_001	NA
16041	Aqu2.1.41619_001	NA
16042	Aqu2.1.41621_001	NA
16043	Aqu2.1.41622_001	NA
16044	Aqu2.1.41623_001	NA
16045	Aqu2.1.41624_001	NA
16046	Aqu2.1.41625_001	NA
16047	Aqu2.1.41626_001	NA
16048	Aqu2.1.41627_001	NA
16049	Aqu2.1.41628_001	NA
16050	Aqu2.1.41630_001	NA
16051	Aqu2.1.41632_001	NA
16052	Aqu2.1.41633_001	NA
16053	Aqu2.1.41634_001	NA
16054	Aqu2.1.41635_001	NA
16055	Aqu2.1.41636_001	NA
16056	Aqu2.1.41637_001	NA
16057	Aqu2.1.41638_001	NA
16058	Aqu2.1.41639_001	NA
16059	Aqu2.1.41640_001	NA
16060	Aqu2.1.41641_001	NA
16061	Aqu2.1.41642_001	NA
16062	Aqu2.1.41643_001	NA
16063	Aqu2.1.41644_001	NA
16064	Aqu2.1.41645_001	NA
16065	Aqu2.1.41646_001	NA
16066	Aqu2.1.41647_001	NA
16067	Aqu2.1.41648_001	NA
16068	Aqu2.1.41649_001	NA
16069	Aqu2.1.41650_001	NA
16070	Aqu2.1.41651_001	NA
16071	Aqu2.1.41652_001	NA
16072	Aqu2.1.41653_001	NA
16073	Aqu2.1.41655_001	NA
16074	Aqu2.1.41656_001	NA
16075	Aqu2.1.41657_001	NA
16076	Aqu2.1.41658_001	NA
16077	Aqu2.1.41659_001	NA
16078	Aqu2.1.41661_001	NA
16079	Aqu2.1.41662_001	NA
16080	Aqu2.1.41663_001	NA
16081	Aqu2.1.41664_001	NA
16082	Aqu2.1.41666_001	NA
16083	Aqu2.1.41667_001	NA
16084	Aqu2.1.41668_001	NA
16085	Aqu2.1.41671_001	NA
16086	Aqu2.1.41672_001	NA
16087	Aqu2.1.41673_001	NA
16088	Aqu2.1.41674_001	NA
16089	Aqu2.1.41675_001	NA
16090	Aqu2.1.41676_001	NA
16091	Aqu2.1.41679_001	NA
16092	Aqu2.1.41682_001	NA
16093	Aqu2.1.41683_001	NA
16094	Aqu2.1.41687_001	NA
16095	Aqu2.1.41688_001	NA
16096	Aqu2.1.41689_001	NA
16097	Aqu2.1.41691_001	NA
16098	Aqu2.1.41692_001	NA
16099	Aqu2.1.41693_001	NA
16100	Aqu2.1.41695_001	NA
16101	Aqu2.1.41696_001	NA
16102	Aqu2.1.41697_001	NA
16103	Aqu2.1.41698_001	NA
16104	Aqu2.1.41699_001	NA
16105	Aqu2.1.41700_001	NA
16106	Aqu2.1.41701_001	NA
16107	Aqu2.1.41702_001	NA
16108	Aqu2.1.41704_001	NA
16109	Aqu2.1.41705_001	NA
16110	Aqu2.1.41706_001	NA
16111	Aqu2.1.41707_001	NA
16112	Aqu2.1.41708_001	NA
16113	Aqu2.1.41709_001	NA
16114	Aqu2.1.41710_001	NA
16115	Aqu2.1.41737_001	NA
16116	Aqu2.1.41748_001	NA
16117	Aqu2.1.41749_001	NA
16118	Aqu2.1.41751_001	NA
16119	Aqu2.1.41752_001	NA
16120	Aqu2.1.41759_001	NA
16121	Aqu2.1.41762_001	NA
16122	Aqu2.1.41764_001	NA
16123	Aqu2.1.41768_001	NA
16124	Aqu2.1.41769_001	NA
16125	Aqu2.1.41770_001	NA
16126	Aqu2.1.41775_001	NA
16127	Aqu2.1.41776_001	NA
16128	Aqu2.1.41777_001	NA
16129	Aqu2.1.41779_001	NA
16130	Aqu2.1.41781_001	NA
16131	Aqu2.1.41787_001	NA
16132	Aqu2.1.41790_001	NA
16133	Aqu2.1.41791_001	NA
16134	Aqu2.1.41792_001	NA
16135	Aqu2.1.41793_001	NA
16136	Aqu2.1.41794_001	NA
16137	Aqu2.1.41795_001	NA
16138	Aqu2.1.41796_001	NA
16139	Aqu2.1.41799_001	NA
16140	Aqu2.1.41800_001	NA
16141	Aqu2.1.41802_001	NA
16142	Aqu2.1.41803_001	NA
16143	Aqu2.1.41804_001	NA
16144	Aqu2.1.41805_001	NA
16145	Aqu2.1.41806_001	NA
16146	Aqu2.1.41807_001	NA
16147	Aqu2.1.41808_001	NA
16148	Aqu2.1.41809_001	NA
16149	Aqu2.1.41810_001	NA
16150	Aqu2.1.41811_001	NA
16151	Aqu2.1.41812_001	NA
16152	Aqu2.1.41813_001	NA
16153	Aqu2.1.41822_001	NA
16154	Aqu2.1.41823_001	NA
16155	Aqu2.1.41825_001	NA
16156	Aqu2.1.41827_001	NA
16157	Aqu2.1.41828_001	NA
16158	Aqu2.1.41832_001	NA
16159	Aqu2.1.41834_001	NA
16160	Aqu2.1.41836_001	NA
16161	Aqu2.1.41838_001	NA
16162	Aqu2.1.41845_001	NA
16163	Aqu2.1.41847_001	NA
16164	Aqu2.1.41848_001	NA
16165	Aqu2.1.41849_001	NA
16166	Aqu2.1.41850_001	NA
16167	Aqu2.1.41852_001	NA
16168	Aqu2.1.41853_001	NA
16169	Aqu2.1.41854_001	NA
16170	Aqu2.1.41855_001	NA
16171	Aqu2.1.41856_001	NA
16172	Aqu2.1.41858_001	NA
16173	Aqu2.1.41859_001	NA
16174	Aqu2.1.41860_001	NA
16175	Aqu2.1.41863_001	NA
16176	Aqu2.1.41864_001	NA
16177	Aqu2.1.41866_001	NA
16178	Aqu2.1.41868_001	NA
16179	Aqu2.1.41869_001	NA
16180	Aqu2.1.41870_001	NA
16181	Aqu2.1.41871_001	NA
16182	Aqu2.1.41872_001	NA
16183	Aqu2.1.41873_001	NA
16184	Aqu2.1.41874_001	NA
16185	Aqu2.1.41875_001	NA
16186	Aqu2.1.41878_001	NA
16187	Aqu2.1.41882_001	NA
16188	Aqu2.1.41883_001	NA
16189	Aqu2.1.41884_001	NA
16190	Aqu2.1.41885_001	NA
16191	Aqu2.1.41888_001	NA
16192	Aqu2.1.41889_001	NA
16193	Aqu2.1.41890_001	NA
16194	Aqu2.1.41891_001	NA
16195	Aqu2.1.41892_001	NA
16196	Aqu2.1.41893_001	NA
16197	Aqu2.1.41895_001	NA
16198	Aqu2.1.41897_001	NA
16199	Aqu2.1.41898_001	NA
16200	Aqu2.1.41900_001	NA
16201	Aqu2.1.41902_001	NA
16202	Aqu2.1.41903_001	NA
16203	Aqu2.1.41904_001	NA
16204	Aqu2.1.41905_001	NA
16205	Aqu2.1.41906_001	NA
16206	Aqu2.1.41907_001	NA
16207	Aqu2.1.41908_001	NA
16208	Aqu2.1.41909_001	NA
16209	Aqu2.1.41910_001	NA
16210	Aqu2.1.41911_001	NA
16211	Aqu2.1.41912_001	NA
16212	Aqu2.1.41913_001	NA
16213	Aqu2.1.41914_001	NA
16214	Aqu2.1.41915_001	NA
16215	Aqu2.1.41916_001	NA
16216	Aqu2.1.41918_001	NA
16217	Aqu2.1.41919_001	NA
16218	Aqu2.1.41920_001	NA
16219	Aqu2.1.41921_001	NA
16220	Aqu2.1.41922_001	NA
16221	Aqu2.1.41923_001	NA
16222	Aqu2.1.41924_001	NA
16223	Aqu2.1.41925_001	NA
16224	Aqu2.1.41926_001	NA
16225	Aqu2.1.41927_001	NA
16226	Aqu2.1.41928_001	NA
16227	Aqu2.1.41929_001	NA
16228	Aqu2.1.41931_001	NA
16229	Aqu2.1.41932_001	NA
16230	Aqu2.1.41934_001	NA
16231	Aqu2.1.41935_001	NA
16232	Aqu2.1.41936_001	NA
16233	Aqu2.1.41937_001	NA
16234	Aqu2.1.41939_001	NA
16235	Aqu2.1.41940_001	NA
16236	Aqu2.1.41941_001	NA
16237	Aqu2.1.41942_001	NA
16238	Aqu2.1.41943_001	NA
16239	Aqu2.1.41944_001	NA
16240	Aqu2.1.41945_001	NA
16241	Aqu2.1.41947_001	NA
16242	Aqu2.1.41950_001	NA
16243	Aqu2.1.41951_001	NA
16244	Aqu2.1.41952_001	NA
16245	Aqu2.1.41954_001	NA
16246	Aqu2.1.41955_001	NA
16247	Aqu2.1.41956_001	NA
16248	Aqu2.1.41958_001	NA
16249	Aqu2.1.41959_001	NA
16250	Aqu2.1.41960_001	NA
16251	Aqu2.1.41961_001	NA
16252	Aqu2.1.41962_001	NA
16253	Aqu2.1.41963_001	NA
16254	Aqu2.1.41964_001	NA
16255	Aqu2.1.41965_001	NA
16256	Aqu2.1.41966_001	NA
16257	Aqu2.1.41968_001	NA
16258	Aqu2.1.41969_001	NA
16259	Aqu2.1.41971_001	NA
16260	Aqu2.1.41973_001	NA
16261	Aqu2.1.41974_001	NA
16262	Aqu2.1.41976_001	NA
16263	Aqu2.1.41977_001	NA
16264	Aqu2.1.41978_001	NA
16265	Aqu2.1.41980_001	NA
16266	Aqu2.1.41981_001	NA
16267	Aqu2.1.41982_001	NA
16268	Aqu2.1.41983_001	NA
16269	Aqu2.1.41984_001	NA
16270	Aqu2.1.41985_001	NA
16271	Aqu2.1.41986_001	NA
16272	Aqu2.1.41987_001	NA
16273	Aqu2.1.41988_001	NA
16274	Aqu2.1.41989_001	NA
16275	Aqu2.1.41990_001	NA
16276	Aqu2.1.41993_001	NA
16277	Aqu2.1.41997_001	NA
16278	Aqu2.1.41998_001	NA
16279	Aqu2.1.41999_001	NA
16280	Aqu2.1.42000_001	NA
16281	Aqu2.1.42001_001	NA
16282	Aqu2.1.42002_001	NA
16283	Aqu2.1.42004_001	NA
16284	Aqu2.1.42005_001	NA
16285	Aqu2.1.42006_001	NA
16286	Aqu2.1.42008_001	NA
16287	Aqu2.1.42010_001	NA
16288	Aqu2.1.42012_001	NA
16289	Aqu2.1.42014_001	NA
16290	Aqu2.1.42015_001	NA
16291	Aqu2.1.42016_001	NA
16292	Aqu2.1.42017_001	NA
16293	Aqu2.1.42018_001	NA
16294	Aqu2.1.42023_001	NA
16295	Aqu2.1.42028_001	NA
16296	Aqu2.1.42030_001	NA
16297	Aqu2.1.42032_001	NA
16298	Aqu2.1.42034_001	NA
16299	Aqu2.1.42035_001	NA
16300	Aqu2.1.42036_001	NA
16301	Aqu2.1.42037_001	NA
16302	Aqu2.1.42038_001	NA
16303	Aqu2.1.42039_001	NA
16304	Aqu2.1.42040_001	NA
16305	Aqu2.1.42041_001	NA
16306	Aqu2.1.42042_001	NA
16307	Aqu2.1.42043_001	NA
16308	Aqu2.1.42044_001	NA
16309	Aqu2.1.42045_001	NA
16310	Aqu2.1.42046_001	NA
16311	Aqu2.1.42050_001	NA
16312	Aqu2.1.42052_001	NA
16313	Aqu2.1.42053_001	NA
16314	Aqu2.1.42054_001	NA
16315	Aqu2.1.42055_001	NA
16316	Aqu2.1.42056_001	NA
16317	Aqu2.1.42057_001	NA
16318	Aqu2.1.42058_001	NA
16319	Aqu2.1.42059_001	NA
16320	Aqu2.1.42060_001	NA
16321	Aqu2.1.42061_001	NA
16322	Aqu2.1.42064_001	NA
16323	Aqu2.1.42065_001	NA
16324	Aqu2.1.42066_001	NA
16325	Aqu2.1.42067_001	NA
16326	Aqu2.1.42068_001	NA
16327	Aqu2.1.42069_001	NA
16328	Aqu2.1.42070_001	NA
16329	Aqu2.1.42071_001	NA
16330	Aqu2.1.42072_001	NA
16331	Aqu2.1.42073_001	NA
16332	Aqu2.1.42074_001	NA
16333	Aqu2.1.42075_001	NA
16334	Aqu2.1.42076_001	NA
16335	Aqu2.1.42077_001	NA
16336	Aqu2.1.42078_001	NA
16337	Aqu2.1.42079_001	NA
16338	Aqu2.1.42081_001	NA
16339	Aqu2.1.42082_001	NA
16340	Aqu2.1.42083_001	NA
16341	Aqu2.1.42085_001	NA
16342	Aqu2.1.42086_001	NA
16343	Aqu2.1.42087_001	NA
16344	Aqu2.1.42088_001	NA
16345	Aqu2.1.42089_001	NA
16346	Aqu2.1.42090_001	NA
16347	Aqu2.1.42091_001	NA
16348	Aqu2.1.42092_001	NA
16349	Aqu2.1.42093_001	NA
16350	Aqu2.1.42094_001	NA
16351	Aqu2.1.42095_001	NA
16352	Aqu2.1.42096_001	NA
16353	Aqu2.1.42097_001	NA
16354	Aqu2.1.42098_001	NA
16355	Aqu2.1.42100_001	NA
16356	Aqu2.1.42101_001	NA
16357	Aqu2.1.42104_001	NA
16358	Aqu2.1.42105_001	NA
16359	Aqu2.1.42106_001	NA
16360	Aqu2.1.42108_001	NA
16361	Aqu2.1.42109_001	NA
16362	Aqu2.1.42110_001	NA
16363	Aqu2.1.42111_001	NA
16364	Aqu2.1.42112_001	NA
16365	Aqu2.1.42113_001	NA
16366	Aqu2.1.42115_001	NA
16367	Aqu2.1.42116_001	NA
16368	Aqu2.1.42117_001	NA
16369	Aqu2.1.42118_001	NA
16370	Aqu2.1.42119_001	NA
16371	Aqu2.1.42120_001	NA
16372	Aqu2.1.42121_001	NA
16373	Aqu2.1.42123_001	NA
16374	Aqu2.1.42124_001	NA
16375	Aqu2.1.42125_001	NA
16376	Aqu2.1.42126_001	NA
16377	Aqu2.1.42127_001	NA
16378	Aqu2.1.42128_001	NA
16379	Aqu2.1.42129_001	NA
16380	Aqu2.1.42130_001	NA
16381	Aqu2.1.42131_001	NA
16382	Aqu2.1.42133_001	NA
16383	Aqu2.1.42134_001	NA
16384	Aqu2.1.42135_001	NA
16385	Aqu2.1.42136_001	NA
16386	Aqu2.1.42137_001	NA
16387	Aqu2.1.42138_001	NA
16388	Aqu2.1.42140_001	NA
16389	Aqu2.1.42141_001	NA
16390	Aqu2.1.42142_001	NA
16391	Aqu2.1.42143_001	NA
16392	Aqu2.1.42144_001	NA
16393	Aqu2.1.42145_001	NA
16394	Aqu2.1.42146_001	NA
16395	Aqu2.1.42147_001	NA
16396	Aqu2.1.42148_001	NA
16397	Aqu2.1.42149_001	NA
16398	Aqu2.1.42150_001	NA
16399	Aqu2.1.42151_001	NA
16400	Aqu2.1.42154_001	NA
16401	Aqu2.1.42155_001	NA
16402	Aqu2.1.42160_001	NA
16403	Aqu2.1.42161_001	NA
16404	Aqu2.1.42162_001	NA
16405	Aqu2.1.42163_001	NA
16406	Aqu2.1.42164_001	NA
16407	Aqu2.1.42165_001	NA
16408	Aqu2.1.42167_001	NA
16409	Aqu2.1.42168_001	NA
16410	Aqu2.1.42169_001	NA
16411	Aqu2.1.42170_001	NA
16412	Aqu2.1.42171_001	NA
16413	Aqu2.1.42172_001	NA
16414	Aqu2.1.42173_001	NA
16415	Aqu2.1.42174_001	NA
16416	Aqu2.1.42175_001	NA
16417	Aqu2.1.42177_001	NA
16418	Aqu2.1.42178_001	NA
16419	Aqu2.1.42180_001	NA
16420	Aqu2.1.42181_001	NA
16421	Aqu2.1.42183_001	NA
16422	Aqu2.1.42184_001	NA
16423	Aqu2.1.42185_001	NA
16424	Aqu2.1.42186_001	NA
